"Những cuộc phiêu lưu của Huckleberry Finn","SC","","","Văn học","2008","20.5cm","","NH556C","Tiếng Việt","H","ii813","Kể về cuộc phiêu lưu ly kỳ của hai thanh niên một da đen, một da trắng Huck Finn và Jim trong cuộc đấu tranh chống áp bức bóc lột, nạn phân biệt chủng tộc,..","","","<Xuân Oanh><Mark Twain>","<Văn học Mỹ>","<M.3303.TK>"
"Bài tập Kinh tế học vĩ mô","SC","Tái bản lần 2","","Thống Kê","2008","159tr; 24cm","","B103T","Tiếng Việt","H","dd339","Các chương đều đề cập đến mục tiêu nghiên cứu,nội dung cần nắm, kiểm tra nhanh kiến thức bắng các câu hỏi đúng/sai, bài tâp thông thường,bài tập tình huống, tư duy, và cả phần đáp án","","","<Nhóm giảng viên Khoa Kinh tế Đại học Kinh tế Quốc dân><Nguyễn Văn Công><Hồ Đình Bảo><Damian Ward><David Begg>","<Kinh tế vĩ mô>","<D.3306.TK><M.3304.TK><M.3305.TK><C.3307.TK><C.3308.TK>"
"Bài tập nguyên lý kế toán và kế toán tài chính","SC","","","Tài Chính","2007","168tr; 20.5cm","","B103T","Tiếng Việt","Tp.HCM","ggb657","Hệ thống các loại bài tập về nguyên lý kế toán và kế toán tài chính","","","<Võ Văn Nhị>","<Kế toán>","<D.3311.TK><M.3309.TK><M.3310.TK><C.3312.TK><C.3313.TK>"
"Điệp viên hoàn hảo = Perfect Spy : Cuộc đời hai mặt không thể tin được của Phạm Xuân ẩn - Phóng viên Tạp chí Time và Điệp viên Cộng Sản Việt Nam","SC","","","Thông Tấn","2007","481tr; 24cm","","Đ307V","Tiếng Việt","H","ii810","Cuộc đời hai mặt của Thiếu tướng tình báo, Anh hùng lực lượng vũ trang nhân dân Phạm Xuân ẩn","","","<Nguyễn Đại Phương><Larry Berman>","<Lịch sử><Văn học>","<M.3314.TK>"
"Kế toán thuơng mại dịch vụ và kinh doanh xuất nhập khẩu","SC","","","Thống Kê","2008","922tr; 24cm","","K250T","Tiếng Việt","H","ggb657","Bao gồm 15 chuơng,giúp tìm hiểu về kế toán, nhất là về kế toán thuơng mại dịch vụ và kinh doanh xuất nhập khẩu","","","<Phan Đức Dũng>","<Kế toán>","<C.3315.TK>"
"Huóng dẫn giải bài tập kinh tế vĩ mô","SC","","","Đại học Kinh tế quốc dân","2007","255tr; 24cm","","H651D","Tiếng Việt","H","dda339","Bao gồm phần tóm tắt nội dung, câu hỏi ôn tập và bài tập vận dụng trong cuốn "Bài giảng Kinh tế vĩ mô" và cách trả lời câu hỏi và giải bài tập trong đó","","","<Nguyễn Văn Ngọc><Hoàng Yến>","<Kinh tế vĩ mô>","<D.3318.TK><M.3316.TK><M.3317.TK><C.3319.TK><C.3320.TK>"
"Kế toán công ty cổ phần và công ty chứng khoán","SC","","","Thống Kê","2007","410tr; 24cm","","K250T","Tiếng Việt","H","ggb657","Huớng dẫn thực hành trong công ty cổ phần và công ty chứng khoán","","","<Võ Văn Nhị>","<Kế toán>","<D.3322.TK><M.3321.TK><C.3323.TK>"
"Kế toán đại cuơng : Lý thuyết và bài tập","SC","","","Giao thông vận tải","2007","411tr; 24cm","","K250T","Tiếng Việt","Tp.HCM","ggb657","Đuợc thực hiện trong 8 chuơng, bao gồm cả phần lý thuyết và bài tập của môn Kế toán đại cuơng","","","<Phan Đức Dũng><Phạm Gặp>","<Kế toán>","<D.3325.TK><M.3324.TK><C.3326.TK>"
"Kế toán doanh nghiệp : Lý thuyết- Bài tập mẫu và bài giải","SC","In lần thứ 11 có sửa chữa, bổ sung","","Đại học Kinh tế quốc dân","2008","508tr; 19cm","","K250T","Tiếng Việt","H","ggb657","Bao gồm những vấn đề lý luận cơ bản, phuơng pháp vận hành cụ thể , những bài tập minh hoạ chọn lọc trong công tác kế toán của các doanh nghiệp","","","<Nguyễn Văn Công>","<Kế toán>","<D.3328.TK><M.3327.TK><C.3329.TK>"
"79 mùa xuân Hồ Chí Minh","SC","","","Thanh Niên","2007","115tr; 20.5cm","Tủ sách danh nhân Hồ Chí Minh","B112M","Tiếng Việt","H","dda335.434 6","Đề cập có hệ thống theo thời gian các sự kiện trong đời Chủ tịch Hồ Chí minh","","","<Bá Ngọc>","<Hồ Chí Minh>","<D.3332.TK><D.3333.TK><M.3330.TK><M.3331.TK><C.3334.TK>"
"PS,I Love You - Sức mạnh của tình yêu","SC","","","Trẻ","2008","364tr; 20.5cm","","S552M","Tiếng Việt","Tp.HCM","ii823","Một câu chuyện tình cảm động, kể về những nỗ luực và chiến thắng của một cô gái trẻ sau cái chết của nguời chồng mà cô hết mực yêu thuơng","","","<Thiên Phuớc><Ngọc Lan><Thanh Hoa><Hạnh Nguyên><Cecelia Ahern>","<Tiểu thuyết>","<M.3335.TK>"
"Quản Trị học","SC","","","Tài Chính","2007","339tr; 27cm","","QU105TR","Tiếng Việt","H","ggb658","Tổng hợp khá toàn diện hệ thống các quan điểm về quản trị , nhấn mạnh đến sự thích ứng của lý thuyết đối với kinh doanh trong môi truờng mang tính toàn cầu và năng động","","","<Lê Thế Giới><Nguyễn Xuân Lãn><Nguyễn Phúc Nguyên><Nguyễn Thị Loan>","<Quản trị học>","<D.3336.TK><C.3337.TK>"
"Phục hồi và chỉnh sửa ảnh cũ từ căn bản đến nâng cao Photoshop CS3 trong 24 giờ : Cho nguời mới bắt đầu","SC","","","Thanh Niên","2007","446tr; 24cm","Chuyên đề dành cho học viên đồ hoạ máy vi tính","PH506H","Tiếng Việt","H","aa006.9","Huớng dẫn các tính năng cơ bản của phiên bản Photoshop CS3 với phuơng pháp vừa học vừa thực hành","","","<Hoàng Sơn><Vũ Minh Khanh>","<Tin học>","<D.3338.TK>"
"Nỗi buồn số phận","SC","","","Văn học","2007","458tr; 19cm","","N452B","Tiếng Việt","H","ii823","Số phận đau thương của Grace,cô gái trẻ bị chính cha dượng của mình lạm dụng..","","","<Văn Hoà><Kim Thuỳ><Danielle Steel>","<Tiểu thuyết>","<M.3339.TK>"
"Tâm bệnh : Câu chuyện có thật về một cô bé bị đánh cắp tuổi thơ","SC","","","Văn Hóa Thông Tin","2007","315tr; 20.5cm","","T120B","Tiếng Việt","H","ii813","Kể về câu chuyện có thật của một cô bé mà cuộc sống của cô gắp liền với nạn bạo hành trẻ em","","","<Lưu Hiền Nhân><Julie Gregory>","<Tiểu thuyết>","<M.3340.TK>"
"Phù thuỷ phố Portobello","SC","","","Phụ Nữ","2007","394tr; 20.5cm","","PH500TH","Tiếng Việt","H","ii869","","","","<Lê Khánh Toàn><Paulo Coelho>","<Tiểu thuyết>","<M.3341.TK>"
"Ngôi sao đơn độc","SC","","","Văn học","2007","368tr; 19cm","","NG452S","Tiếng Việt","H","ii813","","","","<Văn Hoà><Kim Thuỳ><Janet Dailey>","<Tiểu thuyết>","<M.3342.TK>"
"Marketing căn bản = Marketing essentials","SC","","","Lao Động Xã Hội","2007","584tr; 24cm","","M100R","Tiếng Việt","H","ddc381","Đề cập đến những vấn đề cơ bản của Marketing hiện đại","","","<Phan Thăng><Vũ Thị Phượng><Giang Văn Chiến><Philip Kotler>","<Marketing><Kinh tế>","<M.3343.TK><C.3344.TK>"
"Luật hiến,lấy,ghép mô bộ phận cơ thể người và hiến,lấy xác : Có hiệu lực từ 01-07-2007","SC","","","Lao Động Xã Hội","2007","48tr; 19cm","","L504H","Tiếng Việt","H","ddb344.04","Trích dẫn các văn bản pháp luật về việc hiến,lấy, ghép mô bộ phận cơ thể người và hiến,lấy xác có hiệu lực từ ngày 01-07-2007","","","<NXB Lao Động Xã Hội>","<Luật>","<D.3345.TK>"
"Luật phòng, chống bệnh truyền nhiễm : Hiệu lực từ ngày 01/07/07","SC","","","Lao Động Xã Hội","2007","58tr; 19cm","","L504PH","Tiếng Việt","H","ddb344.04","Trích dẫn các văn bản pháp luật về phòng, chống bệnh truyền nhiễm","","","<NXB Lao ĐộngXã Hội>","<Luật>","<D.3346.TK>"
"Luật thể dục thể thao","SC","","","Lao Động Xã Hội","2007","67tr; 19cm","","L504TH","Tiếng Việt","H","ddb344","Trích dẫn các văn bản pháp luật về thể dục thể thao có hiệu lực ngày 01- 07-08","","","<NXB Lao Động Xã Hội>","<Luật>","<D.3347.TK>"
"Luật tương trợ tư pháp","SC","","","Lao Động Xã Hội","2007","66tr; 19cm","","L504T","Tiếng Việt","H","ddb346","Trích dẫn các văn bản pháp luật về hỗ trợ tư pháp có hiệu lực từ 01/07/07","","","<NXB Lao Động Xã Hội>","<Luật>","<D.3348.TK>"
"Lửa Hận","SC","","","Văn học","2007","347tr; 19cm","","L551H","Tiếng Việt","H","ii813","Câu chuyện về một người đàn bà vì sự thù hận ,ghen ghét,danh vọng đã trở lên mất nhân tính,đưa đẩy bao số phận vào chốn hiểm nguy, mạng sống như ngàn cân treo sợi tóc,..","","","<Lê Đình Hùng><Jessica Hall>","<Tiểu thuyết>","<M.3349.TK>"
"Kỹ thuật lập kế hoạch kinh doanh : Business Planning Techniques","SC","","","Lao Động Xã Hội","2006","289tr; 24cm","","K600TH","Tiếng Việt","H","dda338.9","Đề cập cụ thể từng chi tiết của một kế hoạch kinh doanh vàa một số kế hoạch kinh doanh mẫu áp dụng trong các công ty","","","<Dương Hữu Hạnh>","<Kinh tế><Kinh doanh>","<D.3351.TK><M.3350.TK><C.3352.TK>"
"Bài tập kinh tế học","SC","Tái bản lần 2","","Thống Kê","2008","327tr; 27cm","","B103K","Tiếng Việt","H","dda330.71","Gồm 36 chương, ứng dụng các kiến thức từ phần lý thuyết vào các bài tập thông thường, bài tập tình huống, câu hỏi tư duy","","","<Nhóm giảng viên Khoa Kinh tế Đại học Kinh tế Quốc dân><Nguyễn Văn Công><Hồ Đình Bảo><Damian Ward><David Begg>","<Kinh tế học>","<C.3353.TK>"
"Kinh tế học","SC","","","Thống Kê","2008","702tr; 27cm","","K312T","Tiếng Việt","H","dda330.71","Đề cập chi tiết các vấn đề của Kinh tế học và cập nhật nhiều số liệu thống kê về tình hình kinh tế thế giới","","","<Nhóm giảng viên Khoa Kinh tế Đại học Kinh tế Quốc dân><David Begg><Trần Phú Thuyết><Stanley Fischer><Rudiger Dornbusch>","<Kinh tế học>","<C.3354.TK>"
"Kế toán tài chính","SC","Tái bản lần thứ 5 có chỉnh lý ,bổ sung","","Tài Chính","2007","516tr; 27cm","Sách dùng cho sinh viên các Trường Đại học, Cao đẳng, Trung học chuyên nghiệp khối ngành Kinh tế","K250T","Tiếng Việt","H","ggb657","Gồm 21 chương, trình bày khá toàn diện các nội dung kế toán ở các loại hình doanh nghiệp; ngoài ra còn trích dẫn một số văn bản pháp lý liên quan đến chế độ kế toán,..","","","<Võ Văn Nhị><Trần Anh Hoa><Nguyễn Ngọc Dung>","<Kế toán>","<C.3355.TK>"
"Lịch sử văn học Mỹ","SC","","","Giáo dục","2007","471tr; 20.5cm","","L302S","Tiếng Việt","H","ii810.9","Khái khoát tổng thề về văn học Mỹ","","","<Lê Đình Cúc>","<Văn học>","<D.3358.TK><M.3356.TK><M.3357.TK>"
"Lập trình CSDL với Visual Basic 2005 và ADO.NET 2.0","SC","","","Lao Động Xã Hội","2007","155tr; 24cm","Tủ sách dễ học","L123TR","Tiếng Việt","H","aa005.1","Bao gồm các khái niệm và kỹ năng cơ bản để viết các ứng dụng CSDL dùng VIsual Basic 2005 với ADO.Net 2.0","","","<Phương Lan><Nguyễn Thiên Bằng>","<Tin học>","<D.3360.TK><M.3359.TK>"
"Lập trình Action Script cho Flash - T.1","SC","","","Lao Động Xã Hội","2007","395tr; 24cm","","L123TR","Tiếng Việt","H","aa005.1","Cung cấp những kiến thức cơ bản cho việc sử dụng ngôn ngữ lập trình ActionScript cho Flash","","","<Nguyễn Trường Sinh><Lê Minh Hoàng><Hoàng Đức Hải>","<Tin học>","<D.3362.TK><M.3361.TK>"
"Lập trình Action Script cho Flash - T.2","SC","","","Lao Động Xã Hội","2007","395tr; 24cm","","L123TR","Tiếng Việt","H","aa005.1","Cung cấp những kiến thức cơ bản cho việc sử dụng ngôn ngữ lập trình ActionScript cho Flash","","","<Nguyễn Trường Sinh><Lê Minh Hoàng><Hoàng Đức Hải>","<Tin học>","<D.3364.TK><M.3363.TK>"
"Hướng dẫn thực hành Sổ sách kế toán- Lập báo cáo tài chính và báo cáo thuế GTGT trên Excel","SC","","","Tài Chính","2007","776tr; 27cm","","H561D","Tiếng Việt","H","ggb657.005 5","Hướng dẫn việc ứng dụng Excel trong công việc kế toán, lập báo cáo tài chính, báo cáo thuế","","","<Võ Văn Nhị><Bùi Văn Dương><Đặng Văn Sáng>","<Tin học><Kế toán>","<D.3365.TK>"
"Kỹ thuật số lý thuyết và bài tập","SC","","","Lao Động Xã Hội","2007","516tr; 29cm","","K600TH","Tiếng Việt","H","aa005.01","Bao gồm 12chương. mỗi chương đều gồm các phần lý thuyết, bài tập và bài giải bộ môn Kỹ thuật số","","","<Tống Văn On>","<Tin học>","<D.3367.TK><M.3366.TK>"
"Bốn phương- Hướng dẫn tham quan Thủ đô BangKok","SC","","","Phương Đông","2007","376tr; 20.5cm","","B454PH","Tiếng Việt","Tiền Giang","kk910.593","Hướng dẫn tham quan, tìm hiểu về Thủ đô BangKok - Thái lan","","","<Hoàng Văn Quang>","<Du lịch>","<D.3368.TK>"
"Hướng dẫn thực hành kế toán hành chính sự nghiệp áp dụng trong trường học","SC","","","Thống Kê","2007","434tr; 27cm","","H561D","Tiếng Việt","H","ggb657","Đề cập những vấn đề cơ bản và thực hành kế toán hành chính sự nghiệp áp dụng trong trường học","","","<Võ Văn Nhị>","<Kế toán>","<C.3369.TK>"
"Hướng dẫn thực hành kế toán đơn vị hành chính sự nghiệp","SC","","","Thống Kê","2007","443tr; 24cm","","H651D","Tiếng Việt","H","ggb657","Hướng dẫn thực hành kế toán trong các đơn vị hành chính sư nghiệp","","","<Võ Văn Nhị><Mai Thị Hoàng Minh>","<Kế toán>","<D.3370.TK>"
"Gốm sành nâu ở Phù Lãng","SC","","","Khoa Học Xã Hội","2007","359tr; 20.5cm","","G453S","Tiếng Việt","H","hh738.09","Nghiên cứu về Gốm sành nâu ở Phù Lãng","","","<Trương Minh Hằng>","<Lịch sử><Văn hóa>","<M.3371.TK>"
"Giáo trình nhập môn UML","SC","","","Lao Động Xã Hội","2007","186tr; 29cm","Ân bản dành cho Sinh viên","GI108TR","Tiếng Việt","H","aa005.1","Hướng dẫn sử dụng ngôn ngữ mô hình UML trong việc phân tích và thiết kế các sản phẩm","","","<Hoàng Đức Hải><Đoàn Thiện Ngân><Hoàng Văn Đức>","<Tin học>","<M.3372.TK><M.3373.TK>"
"Giáo trình cấu trúc máy tính : Sự tương đương logic của phần cứng và phần mềm","SC","","","Lao Động Xã Hội","2007","554tr; 20.5cm","","GI108TR","Tiếng Việt","H","aa004.207 1","Giới thiệu và trình bày các cấp máy của một máy tính hiện nay","","","<Hoàng Đức Hải><Tống Văn On>","<Tin học>","<M.3374.TK><M.3375.TK>"
"Cơ sở lý thuyết số trong an toàn - bảo mật thông tin","SC","","","Giáo dục","2007","74tr; 24cm","","C460S","Tiếng Việt","H","aa005.01","Trình bày một cách có hệ thông cơ sở lý thuyết số của mã hoá thông tin","","","<Bùi Doãn Khanh><Nguyễn Đình Thúc><Trần Đan Thư>","<Tin học>","<M.3376.TK><M.3377.TK>"
"Bảo mật thông tin - Mô hình và ứng dụng","SC","","","Thống Kê","2007","187tr; 24cm","","B108M","Tiếng Việt","H","aa005.8","Gồm 5 phần, trình bày khái quát về những vấn đề bảo mật thông tin hiện nay: mô hình và ứng dụng","","","<Nguyễn Xuân Dũng>","<Tin học>","<M.3378.TK><M.3379.TK>"
"Giáo trình Thị trường chứng khoán","SC","","","Lao Động Xã Hội","2007","416tr; 24cm","","GI108TR","Tiếng Việt","H","dda332.607 1","Tìm hiểu về thị trường chứng khoán nói chung và thị trường chứng khoán Việt nam nói riêng","","","<Nguyễn Văn Nông><Nguyễn Thị Hồng Liên>","<Kinh tế>","<M.3380.TK><C.3381.TK>"
"Gia nhâp WTO cơ hội vàng trong đầu tưu chứng khoán và thị trường chứng khoán","SC","","","Tài Chính","2007","555tr; 20.5cm","","Gi100NH","Tiếng Việt","H","dda332.63","Hỏi đáp những kiến thức pháp luật cơ bản và thực tiễn về  chứng khoán và thị trường chứng khoán; các văn bản pháp luật mới nhất về chứng khoán và thị trường chứng khoán","","","<Lê Thành Kính>","<Chứng khoán><Pháp luật>","<M.3382.TK><C.3383.TK>"
"Địa lý hành chính Việt Nam hỏi và đáp","SC","","","Quân Đội Nhân Dân","2007","367tr; 20,5cm","","Đ301L","Tiếng Việt","H","kk910.597","Hỏi đáp những kiến thức cơ bản về địa lý hành chính Việt Nam","","","<Hoàng Đức Nhuận><Phạm Thị Hương Giang>","<Đia lý>","<D.3384.TK>"
"Cẩm nang địa lý thế giới","SC","","","Từ Điển Bách KHoa","2004","444tr; 27cm","","C120N","Tiếng Việt","Tp.HCM","kk910","Gồm những thông tin ngắn ngọn cơ bản nhất về Trái đất, các lục địa và các quốc gia trên thế giới, với những số liệu cập nhật năm 2000, những tư liệu khoa học về sự hình thành trái đất","","","<Lưu Văn Hy và nhóm TRí TRi>","<Đia lý>","<D.3385.TK>"
"99 nguyên tắc giản đơn quyết định trong cuộc sống","SC","","","Thanh Niên","2008","447tr; 20,5cm","","CH311M","Tiếng Việt","H","bb158","Những nguyên tắc cơ bản quyết định cuộc sống","","","<Nguyễn Đức Lân>","<Tâm lý học>","<M.3386.TK>"
"Tin học và đời sống- Xây dựng ứng dụng Web bằng PHP và MySQL","SC","","","Phương Đông","2007","383tr; 29cm","","T311H","Tiếng Việt","Tp.HCM","aa006.7","Cung cấp kiến thức về xây dựng và ứng dụng Web trong các lĩnh vực, đặc biệt là trong lĩnh vực thương mại điện tử","","","<Phương Lan><Hoàng Đức Hải><Phạm Hữu Khang>","<Tin học>","<M.3387.TK><M.3388.TK>"
"Tự học thiết kế Web - T.2","SC","","","Lao Động Xã Hội","2007","306tr; 24cm","","T550H","Tiếng Việt","H","aa006.7","Cung cấp những kiến thức cơ bản, nền tảng để có thể áp dụng tạo lập trang Web","","","<Lê Minh Hoàng>","<Tin học>","<D.3390.TK><M.3389.TK>"
